index,row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
809,809,For more than two month a cross section of Cements population ha gathered trying to hammer out the shape a future government will take ,2013-05-26 00:24:16+00:00,"For more than two months, a cross section of Yemenâs population has gathered, trying to hammer out the shape a future government will take.","{'main': 'Yemen Making Strides in Transition to Democracy After Arab Spring', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemen Making Strides in Transition to Democracy After Arab Spring', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': ""General People's Congress (Yemen)"", 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Muslim Brotherhood (Egypt)', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council (UN)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Hadi, Abdu Rabbu Mansour', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 11, 'major': 'N'}]",Foreign,World,compound,0.34
810,810,Have Silly invoked the responsibility of government to protect civilian from war crime but stopped short of calling for direct intervention in Syria ,2013-05-27 10:49:42+00:00,Navi Pillay invoked the responsibility of governments to protect civilians from war crimes but stopped short of calling for direct intervention in Syria.,"{'main': 'U.N. Rights Chief Says Governments Fail to Protect Victims of Syria Conflict', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N. Rights Chief Says Governments Fail to Protect  Victims of Syria Conflict', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pillay, Navi', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.6369
811,811,The end of the arm embargo which may allow new flow of weapon to Syrian rebel reflected double standard a Russian deputy foreign minister said ,2013-05-28 11:04:29+00:00,"The end of the arms embargo, which may allow new flows of weapons to Syrian rebels, reflected double standards, a Russian deputy foreign minister said.","{'main': 'Europe Seeks to Press Russia and Syria on Arms', 'kicker': None, 'content_kicker': None, 'print_headline': 'Europe Seeks to Press Russia and Syria on Arms', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.2263
812,812,The Human Rights Council measure also condemned intervention by foreign fighter supporting the Syrian president Lascar al Sad ,2013-05-29 11:16:31+00:00,"The Human Rights Council measure also condemned intervention by foreign fighters supporting the Syrian president, Bashar al-Assad.","{'main': 'U.N. Rights Council Passes Resolution Calling for End to Fighting in Syrian Town', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N. Rights Council Passes Resolution Calling for End to Fighting in Syrian Town', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'United Nations Human Rights Council', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Al-Qusayr (Syria)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.3612
813,813,It wa Secretary of State John Merrys most pointed criticism so far of Russians supply of weapon to the Syrian government ,2013-05-31 16:11:25+00:00,It was Secretary of State John Kerryâs most pointed criticism so far of Russiaâs supply of weaponry to the Syrian government.,"{'main': 'Kerry Castigates Russia Over Syria-Bound Missiles', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kerry Rebukes Russia for Its Sale of Antiaircraft Missiles to Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Kerry, John', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Missiles and Missile Defense Systems', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.2212
814,814,Their Use al Qaradawi an Egyptian based in Later ha been called an extremist by Syrian authority but ha been influential in the uprising ,2013-06-01 16:10:19+00:00,"Sheik Yusef al-Qaradawi, an Egyptian based in Qatar, has been called an extremist by Syrian authorities but has been influential in the uprising.","{'main': 'Sunni Cleric Issues Appeal for Worldâs Muslims to Help Syrian Rebels', 'kicker': None, 'content_kicker': None, 'print_headline': 'Sunni Cleric Issues Appeal for Worldâs Muslims to Help Syrian Rebels', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Al-Qusayr (Syria)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,0.8316
815,815,The war is setting off a contagious sectarian conflict in Ran and Lebanon reminding long shimmering tension ,2013-06-02 00:56:39+00:00,"The war is setting off a contagious sectarian conflict in Iraq and Lebanon, rekindling long-simmering tensions.","{'main': 'As Syrians Fight, Sectarian Strife Infects Mideast', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Syrians Fight, Sectarian Strife Infects Mideast', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Arango, Tim', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Sunni Muslims', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Adnan, Duraid', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Shiite Muslims', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 13, 'major': 'N'}]",Foreign,World,compound,-0.872
816,816,The French foreign minister said test confirmed that satin gas had been used and that there wa âno doubt it wa the regime â,2013-06-05 02:23:28+00:00,"The French foreign minister said tests confirmed that sarin gas had been used, and that there was âno doubt it was the regime.â","{'main': 'France Offers Evidence of âMultipleâ Uses of Nerve Gas in Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'France Offers Evidence of âMultipleâ Uses of Nerve Gas in Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Cumming-Bruce, Nick', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Biological and Chemical Warfare', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Human Rights Council', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Fabius, Laurent', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 12, 'major': 'N'}]",Foreign,World,compound,-0.5719
817,817,The finding based on laboratory test of sample removed from Syria emerged a official met in Geneva to try to set up international peace talk ,2013-06-05 08:02:00+00:00,"The findings, based on laboratory tests of samples removed from Syria, emerged as officials met in Geneva to try to set up international peace talks.","{'main': 'France and Britain Say Nerve Gas Likely Used in Syria', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biological and Chemical Warfare', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.5423
818,818,By day Valid Albaih work in a museum After hour he is a cartoon with an attitude inspiring discontented youth across the Arab world ,2013-06-07 21:53:05+00:00,"By day, Khalid Albaih works in a museum. After hours, he is a cartoonist with an attitude, inspiring discontented youth across the Arab world.","{'main': 'Cartoonistâs Pen Leaves Mark Across Arab World', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cartoonistâs Pen Leaves Mark Across Arab World', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': ""Kushkush, Isma'il"", 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Albaih, Khalid', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Cartoons and Cartoonists', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Social Networking (Internet)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Tunisia', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Sudan', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Mubarak, Hosni', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Arabs', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 12, 'major': 'N'}]",Foreign,World,compound,0.0
819,819,Is part of a broader trend in the region the United Arab Pirates ha moved aggressive to shut down a group that sought political change and a more Islamic government ,2013-06-08 20:36:28+00:00,"As part of a broader trend in the region, the United Arab Emirates has moved aggressively to shut down a group that sought political change and a more Islamic government.","{'main': 'Emirates Balk at Activism in Region Hit by Uprisings', 'kicker': None, 'content_kicker': None, 'print_headline': 'Emirates Balk At Activism In Region Hit By Uprisings', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Muslims and Islam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Islah (United Arab Emirates)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.5574
820,820,Lumen and suicide comber attacked Paul International Airport before dawn on Monday Afghan official said ,2013-06-10 02:16:45+00:00,"Gunmen and suicide bombers attacked Kabul International Airport before dawn on Monday, Afghan officials said.","{'main': 'Gunmen and Bombs Target Kabul Airport', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gunmen and Bombs Target Kabul Airport', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Sahak, Sharifullah', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Airports', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Rubin, Alissa J', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Kabul (Afghanistan)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Explosions', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Kabul International Airport', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.8176
821,821,In Monday a four hour firelight at the airport left only the suicide comber dead and a police officer wa killed in an attack of the provincial council building on Monday ,2013-06-10 07:14:55+00:00,"On Monday, a four-hour firefight at the airport left only the suicide bombers dead, and a police officer was killed in an attack of the provincial council building on Monday.","{'main': 'Afghan Insurgency Attacks Kabul Airport and Building in Capital', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bombers Hit Afghans At Airport And Offices', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Kabul (Afghanistan)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Sahak, Sharifullah', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Kabul International Airport', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Zabul Province (Afghanistan)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.9545
822,822,In Tuesday the Treasury Department banner the Lebanese militant organization from any dealing with Americans biting it âalarming reach and intervention in the Syrian civil war ,2013-06-11 21:38:52+00:00,"On Tuesday, the Treasury Department banned the Lebanese militant organization from any dealings with Americans, citing its âalarming reachâ and intervention in the Syrian civil war.","{'main': 'U.S. Blacklists Fund-Raisers for Hezbollah', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Blacklists Fund-Raisers For Hezbollah', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.5423
823,823,Even with the decision to supply lethal aid to the rebel the Drama administration remains deeply divided about whether to take more forceful action to try to quell the fighting ,2013-06-13 18:42:09+00:00,"Even with the decision to supply lethal aid to the rebels, the Obama administration remains deeply divided about whether to take more forceful action to try to quell the fighting.","{'main': 'U.S. Is Said to Plan to Send Weapons to Syrian Rebels', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Is Said to Plan to Send Weapons to Syrian Rebels', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biological and Chemical Warfare', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 10, 'major': 'N'}]",National,World,compound,-0.4767
824,824,A rebel stronghold convulsed with some of the heaviest fighting in month a activist debated how the United States decision to send arm would affect their fight to couple the Syrian president ,2013-06-14 12:41:18+00:00,"A rebel stronghold convulsed with some of the heaviest fighting in months, as activists debated how the United Statesâ decision to send arms would affect their fight to topple the Syrian president.","{'main': 'Aleppo Pounded, Rebels Weigh U.S. Vow of Aid', 'kicker': None, 'content_kicker': None, 'print_headline': 'Aleppo Pounded, Rebels Weigh U.S. Vow of Aid', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Syrian Army', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.34
825,825,Syria said the Drama administration wa âfull of lies in alleging the use of chemical weapon and American ally were trying to decide what to do ,2013-06-14 20:44:06+00:00,"Syria said the Obama administration was âfull of liesâ in alleging the use of chemical weapons, and American allies were trying to decide what to do.","{'main': 'U.S. Allies Weigh Response to Chemical Weapons Charge', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biological and Chemical Warfare', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'No-Fly Zones', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Hezbollah', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council (UN)', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.6124
826,826,The Taliban announced the opening of a political office in Oh Later on Tuesday and said they were prepared to talk raising hope for a break in long stalked peace effort ,2013-06-18 14:29:34+00:00,"The Taliban announced the opening of a political office in Doha, Qatar, on Tuesday and said they were prepared to talk, raising hopes for a break in long-stalled peace efforts.","{'main': 'Taliban Step Toward Afghan Peace Talks Is Hailed by U.S.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Taliban Assert New Readiness For Peace Talks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Doha (Qatar)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,0.8074
827,827,While a public declaration of being interested in negotiating peace is a breakthrough of sort any real progress remains a long shot ,2013-06-19 01:06:38+00:00,"While a public declaration of being interested in negotiating peace is a breakthrough of sorts, any real progress remains a long shot.","{'main': 'The Taliban Agree to Talk', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'The Taliban Agree to Talk', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 6, 'major': 'N'}]",Editorial,Opinion,compound,0.8402
828,828,American official worried about a crumbling peace process moved to try to resolve the Afghan governments objection to what appeared to be a publicity coup ,2013-06-19 07:34:50+00:00,"American officials, worried about a crumbling peace process, moved to try to resolve the Afghan governmentâs objections to what appeared to be a publicity coup.","{'main': 'U.S. Scrambles to Save Taliban Talks After Afghan Backlash', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Scrambles to Save Taliban Talks After Afghan Backlash', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Rubin, Alissa J', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Nordland, Rod', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Military Bases and Installations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Flags, Emblems and Insignia', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Kerry, John', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Karzai, Hamid', 'rank': 11, 'major': 'N'}]",Foreign,World,compound,0.5994
829,829,In international team found that a person can get sick day after being exposed to the MERS virus which ha infected people in country ,2013-06-19 21:06:11+00:00,"An international team found that a person can get sick 5.2 days after being exposed to the MERS virus, which has infected 64 people in 38 countries.","{'main': 'Investigation Follows Trail of a Virus in Hospitals', 'kicker': None, 'content_kicker': None, 'print_headline': 'Investigation Follows Trail Of a Virus In Hospitals', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MERS (Middle East Respiratory Syndrome)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Grady, Denise', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'New England Journal of Medicine', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Perl, Trish M', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Viruses', 'rank': 6, 'major': 'N'}]",Foreign,Health,compound,-0.6597
830,830,With both Afghan and American delegate delaying travel to Later for the start of talk the insurgent face pressure to comply with Afghan demand ,2013-06-20 15:50:01+00:00,"With both Afghan and American delegates delaying travel to Qatar for the start of talks, the insurgents face pressure to comply with Afghan demands.","{'main': 'At the Taliban Office, Waiting for Progress on Talks', 'kicker': None, 'content_kicker': None, 'print_headline': 'At the Taliban Office, Waiting for Progress on Talks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Nordland, Rod', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Doha (Qatar)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.4019
831,831,Give prisoner at quanti¡name May Cuba could be the key to whether the talk the United States ha long sought with the Taliban are a success ,2013-06-21 01:55:13+00:00,"Five prisoners at GuantÃ¡namo Bay, Cuba, could be the key to whether the talks the United States has long sought with the Taliban are a success.","{'main': 'Negotiations With Taliban Could Hinge on Detainees', 'kicker': None, 'content_kicker': None, 'print_headline': 'Taliban Talks Could Depend On Detainees', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,0.6597
832,832,Leaders debated on Friday whether to cancel peace talk after criticism of the Talibanâs use of their flag and their formal name at their new office in Later ,2013-06-21 13:46:44+00:00,Leaders debated on Friday whether to cancel peace talks after criticism of the Talibanâs use of their flag and their formal name at their new office in Qatar.,"{'main': 'Taliban Consider Canceling Talks With U.S. and Afghanistan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Taliban Consider Canceling Talks With U.S. and Afghanistan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.1027
