index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
2322,2322,A rare visit to the citys western side revealed weariness and violence despite President Lascar al Assadâs claim that resident are safe ,2016-11-05 01:17:35+00:00,A rare visit to the cityâs western side revealed weariness and violence despite President Bashar al-Assadâs claims that residents are safe.,"{'main': 'âI Saw My Father Dyingâ: A View From Aleppoâs Government-Held Side', 'kicker': None, 'content_kicker': None, 'print_headline': 'âI Saw My Father Dyingâ: A View Inside Aleppo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}]",Foreign,World,2322,compound,-0.296
2323,2323,Regardless of who win the presidency a brutal election battle ha left the nations image varnished in the eye of it own people and the world ,2016-11-05 17:28:09+00:00,"Regardless of who wins the presidency, a brutal election battle has left the nationâs image tarnished, in the eyes of its own people and the world.","{'main': 'Forget the Cost to the Candidates. This Campaignâs Cost America More.', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Example Loses Its Sheen in Ugly Election', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Corasaniti, Nick', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Polls and Public Opinion', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}]",National,U.S.,2323,compound,-0.128
2324,2324,President elect Plump could lead a rendering of American engagement in the region and some nation that respect stronger welcome the change ,2016-11-10 10:30:45+00:00,"President-elect Trump could lead a reordering of American engagement in the region, and some nations that respect strongmen welcome the change.","{'main': 'One More Middle East Conflict: What to Make of Donald Trump', 'kicker': None, 'content_kicker': None, 'print_headline': 'In the Middle East, Another Conflict: What to Make of the Election of Trump', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 12, 'major': 'N'}]",National,World,2324,compound,0.8934
2325,2325,Without a pause in fighting to permit emergency food replenishment a United Nations official said eastern Aleppos resident could starve ,2016-11-11 00:55:14+00:00,"Without a pause in fighting to permit emergency food replenishment, a United Nations official said, eastern Aleppoâs 250,000 residents could starve.","{'main': 'U.N. Warns of Starvation Peril in Rebel Side of Aleppo', 'kicker': None, 'content_kicker': None, 'print_headline': 'Aleppoâs Rebel Side at Risk of Starvation, U.N. Warns', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Rationing and Allocation of Resources', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 8, 'major': 'N'}]",Foreign,World,2325,compound,-0.1506
2326,2326,He asked our reader outside the United States to tell u how the election might affect their family and country He received more than response ,2016-11-12 15:23:40+00:00,We asked our readers outside the United States to tell us how the election might affect their family and country. We received more than 800 responses.,"{'main': 'International Readers on How a Trump Presidency Could Affect Them', 'kicker': None, 'content_kicker': None, 'print_headline': 'International Readers Ponder Trump', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Ingber, Hanna', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}]",Foreign,World,2326,compound,0.4215
2327,2327,President elect Donald J Plump ha suggested that he will end support which some group hope will encourage Maude Arabia and Turkey to provide more sophisticated weapon ,2016-11-14 01:40:35+00:00,"President-elect Donald J. Trump has suggested that he will end support, which some groups hope will encourage Saudi Arabia and Turkey to provide more sophisticated weapons.","{'main': 'Syrian Rebels Brace for a Trump Cutoff, and Look for a Silver Lining', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syrian Rebels Brace for a Cutoff by Trump', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and Africa Migrant Crisis', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 9, 'major': 'N'}]",Foreign,World,2327,compound,0.9138
2328,2328,The Russian Defense Ministry blamed a technical failure for the crash of the jet a MIG ,2016-11-14 22:09:50+00:00,"The Russian Defense Ministry blamed a technical failure for the crash of the jet, a MIG-29.","{'main': 'Russian Jet Crashes Off Syria While Trying to Land on Carrier Kuznetsov', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jet From Russian Aircraft Carrier Crashes Off Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Aircraft Carriers', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Military Aircraft', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Aviation Accidents, Safety and Disasters', 'rank': 7, 'major': 'N'}]",Foreign,World,2328,compound,-0.8225
2329,2329,A Cement money exchange wa landed for providing a crucial service even a terrorist reigned But it dealing with Ll Qaeda have put it in the cross hair of the United States ,2016-11-15 10:00:20+00:00,A Yemeni money exchange was lauded for providing a crucial service even as terrorists reigned. But its dealings with Al Qaeda have put it in the cross hairs of the United States.,"{'main': 'Yemeni Bankers Get in Trouble Over a Customer, Al Qaeda', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bank Defends Dealing With Al Qaeda When It Called the Shots', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Banking and Financial Institutions', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Al Qaeda in the Arabian Peninsula', 'rank': 5, 'major': 'N'}]",Foreign,World,2329,compound,0.2144
2330,2330,In end to the relative calm in rebel held area of the city came a day after President Vladimir V Ruin and President elect Donald J Plump agreed to bolster cooperation ,2016-11-15 13:35:18+00:00,An end to the relative calm in rebel-held areas of the city came a day after President Vladimir V. Putin and President-elect Donald J. Trump agreed to bolster cooperation.,"{'main': 'Airstrikes on Aleppo Resume as Russia Begins New Offensive in Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Syria, a New Russian Offensive and Strikes on Aleppo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Putin, Vladimir V', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 8, 'major': 'N'}]",Foreign,World,2330,compound,-0.25
2331,2331,Or Dorsi a leader of the Slim Brotherhood and former president is likely to remain in prison indefinitely Executing him could unsettled the country ,2016-11-15 14:21:21+00:00,"Mr. Morsi, a leader of the Muslim Brotherhood and former president, is likely to remain in prison indefinitely. Executing him could unsettle the country.","{'main': 'Court in Egypt Overturns Mohamed Morsiâs Death Sentence', 'kicker': None, 'content_kicker': None, 'print_headline': 'Egypt Court Overturns Death Penalty for Morsi', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Muslim Brotherhood (Egypt)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Morsi, Mohamed', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 4, 'major': 'N'}]",Foreign,World,2331,compound,-0.6808
2332,2332,In response to noise complaint a proposal backed by Crime Minister Benjamin Netanyahu would ban the use of loudspeaker by mosque summoning the faithful ,2016-11-16 10:36:21+00:00,"In response to noise complaints, a proposal backed by Prime Minister Benjamin Netanyahu would ban the use of loudspeakers by mosques summoning the faithful.","{'main': 'A Call to Prayer, or Noise Pollution? Israel Targets Mosque Loudspeakers', 'kicker': None, 'content_kicker': None, 'print_headline': 'Shunning Noise, Israeli Bill Could Muzzle Muezzinsâ Call to Prayer', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lod (Israel)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Mosques', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Noise', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Prayers and Prayer Books', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Speakers (Audio)', 'rank': 10, 'major': 'N'}]",Foreign,World,2332,compound,-0.743
2333,2333,Lascar al Sad also predicted that âopposing forces in the U S government and criticism from the news medium could affect Or Grumpys action ,2016-11-16 14:09:36+00:00,Bashar al-Assad also predicted that âopposing forcesâ in the U.S. government and criticism from the news media could affect Mr. Trumpâs actions.,"{'main': 'Syrian President Calls Donald Trump a âNatural Allyâ in Fight Against Terrorism', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syriaâs Assad Views Trump as Likely Ally', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2016', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 8, 'major': 'N'}]",National,World,2333,compound,-0.7184
2334,2334,Humanitarian agency warned of growing violation of international law â particularly what they called a pattern of deliberate attack on hospital ,2016-11-17 01:23:09+00:00,Humanitarian agencies warned of growing violations of international law â particularly what they called a pattern of deliberate attacks on hospitals.,"{'main': 'Life Is Turned âUpside Downâ as Jets Pound Rebel-Held Syrian Cities', 'kicker': None, 'content_kicker': None, 'print_headline': 'Life Is Turned âUpside Downâ as Bombing Escalates in Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Civilian Casualties', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Military Aircraft', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 7, 'major': 'N'}]",Foreign,World,2334,compound,-0.7717
2335,2335,There is hope in the Middle Last that Donald J Plump will be more forceful in combating extremist but also fear that his effort will be turned against him ,2016-11-18 21:20:50+00:00,"There is hope in the Middle East that Donald J. Trump will be more forceful in combating extremists, but also fear that his efforts will be turned against him.","{'main': 'Trumpâs New Hard-Line Aides Worry Muslims, but Some See an Upside', 'kicker': None, 'content_kicker': None, 'print_headline': 'In the Mideast, Weighing  the Risks of Tough Talk', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Arango, Tim', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Hassan, Falih', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Abadi, Haider al-', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 10, 'major': 'N'}]",Foreign,World,2335,compound,-0.5187
2336,2336,The history of the two nations rivalry including the Funny White sectarianism both side have cultivated point to a future of civil war scholar warn ,2016-11-19 16:34:41+00:00,"The history of the two nationsâ rivalry, including the Sunni-Shiite sectarianism both sides have cultivated, points to a future of civil wars, scholars warn.","{'main': 'How the Iranian-Saudi Proxy Struggle Tore Apart the Middle East', 'kicker': 'The Interpreter', 'content_kicker': None, 'print_headline': 'How the Iranian-Saudi Proxy Conflict Tore the Mideast Apart', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Fisher, Max', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Shiite Muslims', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Sunni Muslims', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 9, 'major': 'N'}]",Foreign,World,2336,compound,-0.34
2337,2337,Any analysis point to Donald J Grumpys remark that the United States should stop backing rebel in Syria whose president is an ally of Rans ,2016-11-21 00:52:53+00:00,"Many analysts point to Donald J. Trumpâs remarks that the United States should stop backing rebels in Syria, whose president is an ally of Iranâs.","{'main': 'Trump, Though Critical of Nuclear Deal, Could Offer Opportunities for Iran', 'kicker': 'Memo From Tehran', 'content_kicker': None, 'print_headline': 'Trumpâs Policies Might Not Be the Worst Deal Ever for Iran', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Rouhani, Hassan', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Zarif, Mohammad Javad', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Kerry, John', 'rank': 9, 'major': 'N'}]",Foreign,World,2337,compound,0.0258
2338,2338,Bombs launched by the Syrian government seriously damaged two general hospital providing trauma care in the war zone and hit the only childrens hospital ,2016-11-21 02:14:51+00:00,Bombs launched by the Syrian government seriously damaged two general hospitals providing trauma care in the war zone and hit the only childrenâs hospital.,"{'main': 'Aleppo Bombs Leave Quarter Million âLiving in Hellâ and Without Hospital Care', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bombs Damage Hospitals in Rebel-Held Aleppo, Halting Care', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 8, 'major': 'N'}]",Foreign,World,2338,compound,-0.765
2339,2339,A visit to the Syrian capital relatively damaged by the countrys civil war and outwardly bustling reveals how war ha wounded and warped the city ,2016-11-21 10:57:03+00:00,"A visit to the Syrian capital, relatively undamaged by the countryâs civil war and outwardly bustling, reveals how war has wounded and warped the city.","{'main': 'Damascus Diary: A Syrian City Filled With Life, and Hints of Brutal Death', 'kicker': None, 'content_kicker': None, 'print_headline': 'On a Visit to Damascus, Seeing How War Has Warped the Syrian Capital', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Damascus (Syria)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'vis-dispatch', 'rank': 6, 'major': 'N'}]",Foreign,World,2339,compound,-0.8519
2340,2340,The envoy Staffan de Disturb said he feared that eastern Aleppo could be obliterated before Donald J Plump is even inaugurated ,2016-11-22 01:25:59+00:00,"The envoy, Staffan de Mistura, said he feared that eastern Aleppo could be obliterated before Donald J. Trump is even inaugurated.","{'main': 'U.N.âs Syria Envoy Suggests Donald Trump Has Limited Window to Work With Russia', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N.âs Syria Envoy Issues a Stark Warning to Trump on Russia', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'de Mistura, Staffan', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 8, 'major': 'N'}]",Foreign,World,2340,compound,-0.8402
2341,2341,The service member wa killed by an improvised explosive device on Thursday the United States military said ,2016-11-24 12:17:35+00:00,"The service member was killed by an improvised explosive device on Thursday, the United States military said.","{'main': 'American Is Killed in First Casualty for U.S. Forces in Syria Combat', 'kicker': None, 'content_kicker': None, 'print_headline': 'American Dies in Syria, Becoming First Combat Casualty for U.S. Force', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Shoumali, Karam', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Kurds', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 8, 'major': 'N'}]",Foreign,World,2341,compound,-0.4019
2342,2342,Crime Minister Benjamin Netanyahu said that the blazed which have burned many home and forced resident to flee were act of âterror â,2016-11-25 18:28:16+00:00,"Prime Minister Benjamin Netanyahu said that the blazes, which have burned many homes and forced residents to flee, were acts of âterror.â","{'main': 'Israel Arrests 22 Over Wildfires, as Arson Is Suspected', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel Arrests 22 in Arson Case, Saying, âThere Is a Price for Terrorâ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Arson', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Fires and Firefighters', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Haifa (Israel)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Wildfires', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}]",Foreign,World,2342,compound,-0.872
2343,2343,After seizing Ana in a formerly provincial movement face bombardment by a Maude led coalition struggle in governing and no clear engage ,2016-11-26 18:54:20+00:00,"After seizing Sana in 2014, a formerly provincial movement faces bombardment by a Saudi-led coalition, struggles in governing and no clear endgame.","{'main': 'Plight of Houthi Rebels Is Clear in Visit to Yemenâs Capital', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rebelsâ Plight Is Clear in Yemeni Capital', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Houthis', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Sana (Yemen)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Hadi, Abdu Rabbu Mansour', 'rank': 6, 'major': 'N'}]",Foreign,World,2343,compound,0.128
2344,2344,The firelight near Syria appeared to be the first deadly exchange between Israel force and fighter associated with the Islamic State ,2016-11-27 16:08:54+00:00,"The firefight, near Syria, appeared to be the first deadly exchange between Israeli forces and fighters associated with the Islamic State.","{'main': 'Israel Defense Forces Kill 4 ISIS-Linked Attackers in Golan Heights', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel Kills  4 Attackers Tied to ISIS Near Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Golan Heights', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Khalid Ibn al-Walid Army', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Martyrs of Yarmouk', 'rank': 9, 'major': 'N'}]",Foreign,World,2344,compound,0.1531
2345,2345,Troops loyal to President Lascar al Sad drove rebel out of part of the city sending thousand of people fleeing for their life ,2016-11-28 16:01:42+00:00,"Troops loyal to President Bashar al-Assad drove rebels out of parts of the city, sending thousands of people fleeing for their lives.","{'main': 'Thousands Flee Aleppo, Syria, as Government Forces Advance', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}]",Foreign,World,2345,compound,-0.1531
2346,2346,Of the Syrian president defeat the rebel he may preside over an economic wasteland hampered by a low level insurgency and facing a challenge to find financial aid to rebuild ,2016-11-29 01:57:19+00:00,"If the Syrian president defeats the rebels, he may preside over an economic wasteland hampered by a low-level insurgency and facing a challenge to find financial aid to rebuild.","{'main': 'For Bashar al-Assad, Winning the Syrian War May Lead to New Troubles', 'kicker': None, 'content_kicker': None, 'print_headline': 'Assadâs Prize If He Prevails: Syria in Tatters', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 6, 'major': 'N'}]",Foreign,World,2346,compound,-0.6597
2347,2347,Leaflets dropped over the besieged city warned inhabitant âOf you dont leave these area quickly you will be annihilated â,2016-11-29 19:23:49+00:00,"Leaflets dropped over the besieged city warned inhabitants, âIf you donât leave these areas quickly you will be annihilated.â","{'main': 'Thousands Flee Parts of Aleppo, Syria, as Assadâs Forces Gain Ground', 'kicker': None, 'content_kicker': None, 'print_headline': 'Thousands Flee Aleppoâs East as Assadâs Forces Gain Ground', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Cumming-Bruce, Nick', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'ALEPPO (SYRIA)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 10, 'major': 'N'}]",Foreign,World,2347,compound,-0.3182
