index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
503,503,New option are proliferating on a continent that is twisting for knowledge worker and where geographic constraint can often be dancing ,2011-05-15 20:27:24+00:00,New options are proliferating on a continent that is thirsting for knowledge workers and where geographic constraints can often be daunting.,"{'main': 'Online Degrees Come of Age in Asia', 'kicker': None, 'content_kicker': None, 'print_headline': 'Online Degrees Come of Age in Asia', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Colleges and Universities', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Malaysia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 3, 'major': 'N'}]",Foreign,World,503,compound,0.0
504,504,Officials warned that they would post âhuman shield at site under threat of NATO coming ,2011-05-17 00:18:56+00:00,Officials warned that they would post âhuman shieldsâ at sites under threat of NATO bombing.,"{'main': 'Libyan Officials Threaten to Use âHuman Shieldsâ', 'kicker': None, 'content_kicker': None, 'print_headline': 'Libyan Officials Threaten To Use âHuman Shieldsâ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Civilian Casualties', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Qaddafi, Muammar el-', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 5, 'major': 'N'}]",Foreign,World,504,compound,-0.6705
505,505,Some see the invitation from the Gulf state a a recognition of the shifting strategic and political alliance across the region ,2011-05-25 20:46:28+00:00,Some see the invitation from the Gulf states as a recognition of the shifting strategic and political alliances across the region.,"{'main': 'Gulf Council Reaches Out to Morocco and Jordan', 'kicker': 'Middle East', 'content_kicker': None, 'print_headline': 'Gulf Council Reaches Out to Morocco and Jordan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Jordan', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Morocco', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 3, 'major': 'N'}]",Foreign,World,505,compound,0.0
506,506,Even a the United States military prepares to leave Ran by the end of the year White militant have stepped up attack losing a threat to the remaining troop ,2011-05-26 23:38:10+00:00,"Even as the United States military prepares to leave Iraq by the end of the year, Shiite militants have stepped up attacks, posing a threat to the remaining troops.","{'main': 'Iraqi Shiite Militias Again Pose a Threat as U.S. Forces Leave', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iraqi Shiite Militias Again Pose a Threat As U.S. Forces Leave', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Shiite Muslims', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 4, 'major': 'N'}]",Foreign,World,506,compound,-0.7579
507,507,The worlds leading industrialized nation said they would help revive the economy of Egypt and Tunisia to help anchor stability in the region ,2011-05-27 10:06:13+00:00,The worldâs leading industrialized nations said they would help revive the economies of Egypt and Tunisia to help anchor stability in the region.,"{'main': 'Aid Pledge by Group of 8 Seeks to Bolster Arab Democracy', 'kicker': None, 'content_kicker': None, 'print_headline': 'WEALTHY NATIONS MOVE TO BOLSTER ARAB DEMOCRACY', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Group of Eight', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Tunisia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 5, 'major': 'N'}]",Foreign,World,507,compound,0.7783
508,508,While Memorial May ha become more an excuse for barbecue than a salute to our military âWounded in Action reminds u how war can inspire artist whatever their medium ,2011-05-28 23:21:37+00:00,"While Memorial Day has become more an excuse for barbecues than a salute to our military, âWounded in Actionâ reminds us how war can inspire artists, whatever their medium.","{'main': 'Exhibit Shows the Impact of War, Through the Artists and the Soldiers', 'kicker': 'Chicago News Cooperative', 'content_kicker': None, 'print_headline': 'Exhibit Shows the Impact of War, Through the Artists and the Soldiers', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memorial Day', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 5, 'major': 'N'}]",National,U.S.,508,compound,0.4173
509,509,In indictment say two American businessmen gave officer cash or plane ticket in exchange for multimillion dollar military contract ,2011-05-31 00:29:54+00:00,An indictment says two American businessmen gave officers cash or plane tickets in exchange for multimillion-dollar military contracts.,"{'main': '2 Americans Are Indicted in Iraq Contract Bribery', 'kicker': None, 'content_kicker': None, 'print_headline': '2 Americans Are Indicted In Iraq Contract Bribery', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Bribery and Kickbacks', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 4, 'major': 'N'}]",Foreign,World,509,compound,0.0
510,510,American commander say troop could be easy target for insurgent a they depart along a mile stretch ,2011-06-06 11:06:11+00:00,American commanders say troops could be easy targets for insurgents as they depart along a 160-mile stretch.,"{'main': 'U.S. Braces for Withdrawal Along Iraqi Road', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. TROOPS BRACE FOR WITHDRAWAL ALONG IRAQI ROAD', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 3, 'major': 'N'}]",Foreign,World,510,compound,0.4404
511,511,The nation intervening in Tibia pledged support a official predicted the collapse of Vol Grammar el Qaddafiâs government ,2011-06-09 19:30:59+00:00,The nations intervening in Libya pledged support as officials predicted the collapse of Col. Muammar el-Qaddafiâs government.,"{'main': '$1 Billion Is Pledged to Support Libya Rebels', 'kicker': None, 'content_kicker': None, 'print_headline': '$1 Billion Is Pledged To Support Libya Rebels', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Libya', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Qaddafi, Muammar el-', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 4, 'major': 'N'}]",Foreign,World,511,compound,-0.128
512,512,Ami Makhlouf a cousin of President Lascar al Sad said he wa quitting business a move seen a a major concession to antigovernment protest ,2011-06-16 21:44:38+00:00,"Rami Makhlouf, a cousin of President Bashar al-Assad, said he was quitting business, a move seen as a major concession to antigovernment protesters.","{'main': 'Reviled Tycoon, Assadâs Cousin, Resigns in Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'Reviled Tycoon, Assadâs Cousin, Resigns in Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Makhlouf, Rami', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Suspensions, Dismissals and Resignations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Foreign,World,512,compound,-0.6249
513,513,Defense Secretary Robert M Rates along with Him Like Sullen said the relationship between the United States and Pakistan contributed to stability in the region ,2011-06-17 00:29:19+00:00,"Defense Secretary Robert M. Gates, along with Adm. Mike Mullen, said the relationship between the United States and Pakistan contributed to stability in the region.","{'main': 'Gates Stresses the Importance of Ties With Pakistan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gates Stresses the Importance of Ties With Pakistan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Pakistan', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Gates, Robert M', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}]",Foreign,World,513,compound,0.4767
514,514,The majority of Maude troop would leave on Monday although a small number would remain in Bahrain a Maude official said ,2011-06-28 19:42:46+00:00,"The majority of Saudi troops would leave on Monday, although a small number would remain in Bahrain, a Saudi official said.","{'main': 'Saudi Forces Withdrawing From Bahrain', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudi Forces To Withdraw From Bahrain', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}]",Foreign,World,514,compound,0.0258
515,515,Highlight from the I H T archive ,2011-06-30 11:18:07+00:00,Highlights from the I.H.T. archives.,"{'main': '100, 75, 50 Years Ago', 'kicker': 'From the International Herald Tribune', 'content_kicker': None, 'print_headline': '100, 75, 50 Years Ago', 'name': None, 'seo': None, 'sub': None}",[],Editorial,Opinion,515,compound,0.34
516,516,While many Arab nation have relied on force to try to crush popular uprising for change oil rich Wait is instead trying to spend it way to stability ,2011-06-30 23:59:40+00:00,"While many Arab nations have relied on force to try to crush popular uprisings for change, oil-rich Kuwait is instead trying to spend its way to stability.","{'main': 'Seeking to Avoid Uprising, Kuwait Escalates Budget', 'kicker': None, 'content_kicker': None, 'print_headline': 'Seeking to Avoid Uprising, Kuwait Escalates Budget', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Budgets and Budgeting', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}]",Foreign,World,516,compound,0.7003
517,517,Anyone who think slavery ended with the th Amendment is not paying attention ,2011-07-02 00:28:49+00:00,Anyone who thinks slavery ended with the 13th Amendment is not paying attention.,"{'main': 'Slavery in the Modern Age', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Slavery in the Modern Age', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Human Trafficking', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Prostitution', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Forced Labor', 'rank': 3, 'major': 'N'}]",Editorial,Opinion,517,compound,-0.7003
518,518,After week of urging democratic reform and an end to brutal crackdown the Drama administration said President Lascar al Sad ha lost the legitimate to rule ,2011-07-13 03:25:00+00:00,"After weeks of urging democratic reforms and an end to brutal crackdowns, the Obama administration said President Bashar al-Assad has lost the legitimacy to rule.","{'main': 'White House, in Shift, Turns Against Syria Leader', 'kicker': None, 'content_kicker': None, 'print_headline': 'White House, In Shift, Turns Against Syria Leader', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Nuclear Energy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 9, 'major': 'N'}]",Foreign,World,518,compound,-0.7964
519,519,Highlight from the I H T archive ,2011-07-15 10:48:08+00:00,Highlights from the I.H.T. archives.,"{'main': '100, 75, 50 Years Ago', 'kicker': 'From the International Herald Tribune', 'content_kicker': None, 'print_headline': '100, 75, 50 Years Ago', 'name': None, 'seo': None, 'sub': None}",[],Editorial,Opinion,519,compound,0.34
520,520,The Cuba Mercantile Exchange set up in hope to establish it Man crude oil future contract a a leading benchmark for pricking oil deal ,2011-07-20 16:47:36+00:00,"The Dubai Mercantile Exchange, set up in 2007, hopes to establish its Oman crude oil futures contract as a leading benchmark for pricing oil deals.","{'main': 'Dubai Exchange Faces Steep Climb on Crude Oil Deals', 'kicker': 'Middle East', 'content_kicker': None, 'print_headline': 'Dubai Exchange Faces Steep Climb on Crude Oil Deals', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Dubai (United Arab Emirates)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Organization of Petroleum Exporting Countries', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Futures and Options Trading', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Oman', 'rank': 5, 'major': 'N'}]",Foreign,World,520,compound,-0.4019
521,521,In recent time the news seems to have shifted into le predictable terrain even by the light of a generation that grew up in the shadow of momentous change ,2011-07-22 11:10:21+00:00,"In recent times, the news seems to have shifted into less predictable terrain, even by the lights of a generation that grew up in the shadow of momentous change.","{'main': 'The Shifting Nature of News', 'kicker': 'Letter From Europe', 'content_kicker': None, 'print_headline': 'The Shifting Nature of News', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'News and News Media', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'NEWS CORP', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Newspapers', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Murdoch, Rupert', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Murdoch, James R', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Hussein, Saddam', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George', 'rank': 8, 'major': 'N'}]",Foreign,World,521,compound,0.0
522,522,The creator of an Slam inspired series of comic book hope his work will help Muslims and people in the West see the religion differently ,2011-07-27 20:43:56+00:00,The creator of an Islam-inspired series of comic books hopes his work will help Muslims and people in the West see the religion differently.,"{'main': 'Comic-Book Heroes Help Change Image of Islam', 'kicker': 'Middle East', 'content_kicker': None, 'print_headline': 'Comic-Book Heroes Help Change Image of Islam', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Comic Books and Strips', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 4, 'major': 'N'}]",Foreign,World,522,compound,0.7351
523,523,Officials provided few detail a they imposed financial sanction on six people believed to be Qaeda operative ,2011-07-28 17:24:56+00:00,Officials provided few details as they imposed financial sanctions on six people believed to be Qaeda operatives.,"{'main': 'Treasury Accuses Iran of Aiding Al Qaeda', 'kicker': None, 'content_kicker': None, 'print_headline': 'Treasury Dept., Citing Six People as Operatives, Accuses Iran of Aiding Al Qaeda', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'AL QAEDA', 'rank': 1, 'major': 'N'}]",Foreign,World,523,compound,-0.0772
524,524,Despite the political crackdown in Syria many Iraqis still consider it to be a better safer place than their own country and they are traveling there in great number ,2011-07-28 23:33:38+00:00,"Despite the political crackdown in Syria, many Iraqis still consider it to be a better, safer place than their own country, and they are traveling there in great numbers.","{'main': 'Despite Its Turmoil, Syria Still Looks Like an Oasis to Iraqis', 'kicker': 'Baghdad Journal', 'content_kicker': None, 'print_headline': 'Despite Its Turmoil, Syria Still Looks Like an Oasis to Iraqis', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 5, 'major': 'N'}]",Foreign,World,524,compound,0.8779
525,525,For Are Parker the International Holy Moran Competition in Cairo became the subject of his documentary âMoran by Heart â and shine a light onto another world ,2011-07-29 23:38:41+00:00,"For Greg Barker, the International Holy Koran Competition in Cairo became the subject of his documentary âKoran by Heart,â and shined a light onto another world.","{'main': 'A War-Hardened Filmmaker Delves Into Islam', 'kicker': 'On Religion', 'content_kicker': None, 'print_headline': 'A War-Hardened Filmmaker Delves Into Islam', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Muslims and Islam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Koran', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 4, 'major': 'N'}]",National,U.S.,525,compound,0.0
526,526,Human right activist said that at least people were killed on Friday during protest ,2011-08-06 12:04:15+00:00,Human rights activists said that at least 24 people were killed on Friday during protests.,"{'main': 'Syria Forces Extend Siege on Hama as Toll Rises', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syria Forces Extend Siege On Hama As Toll Rises', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}]",Foreign,World,526,compound,-0.7579
527,527,Maude Arabia recalled it ambassador and issued a harsh statement criticizing President Lascar al Sad of Syria ,2011-08-08 12:23:11+00:00,Saudi Arabia recalled its ambassador and issued a harsh statement criticizing President Bashar al-Assad of Syria.,"{'main': 'Saudi Arabia Ramps Up Pressure on Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kuwait and Bahrain Join Saudis in Ramping Up Pressure on Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}]",Foreign,World,527,compound,-0.8176
528,528,Maude Arabia Bahrain and Wait recalled their ambassador and President Lascar al Sad replaced the defense minister with the armys chief of staff ,2011-08-08 16:52:17+00:00,"Saudi Arabia, Bahrain and Kuwait recalled their ambassadors, and President Bashar al-Assad replaced the defense minister with the armyâs chief of staff.","{'main': '3 Arab Countries Recall Ambassadors to Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syriaâs Isolation Deepens As Minister Is Removed', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Abdullah bin Abdul Aziz al-Saud', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'ARAB LEAGUE', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 9, 'major': 'N'}]",Foreign,World,528,compound,-0.3818
529,529,Arab monarchy oppressive themselves finally speak out on Syrian crackdown ,2011-08-09 01:48:55+00:00,"Arab monarchies, repressive themselves, finally speak out on Syrian crackdowns.","{'main': 'The Arab States and Syria', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'The Arab States and Syria: Arab monarchies, repressive themselves, finally speak out on Syrian crackdowns', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'ARAB LEAGUE', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council (UN)', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Bahrain', 'rank': 9, 'major': 'N'}]",Editorial,Opinion,529,compound,-0.4019
530,530,President Drama ha finally and unequivocal called for the Syrian dictator Lascar al Sad to step down and end his murderous war against his people ,2011-08-19 01:10:47+00:00,"President Obama has finally, and unequivocally, called for the Syrian dictator Bashar al-Assad to step down and end his murderous war against his people.","{'main': 'Truth About Syria', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'Truth About Syria: For the horrors to end, Bashar al-Assad and his cronies must go', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Editorial,Opinion,530,compound,-0.8689
531,531,Western leader have stressed the difference between the rebellion in Tibia and the prolonged agony of Ran ,2011-08-22 18:57:41+00:00,Western leaders have stressed the differences between the rebellion in Libya and the prolonged agony of Iraq.,"{'main': 'Parallels Between Qaddafi and Hussein Raise Anxiety for Western Leaders', 'kicker': None, 'content_kicker': None, 'print_headline': 'Parallels Between Qaddafi and Hussein Raise Anxiety for Western Leaders', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Hussein, Saddam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Qaddafi, Muammar el-', 'rank': 5, 'major': 'N'}]",Foreign,World,531,compound,-0.6908
532,532,The Drama administration want to ensure that member of Vol Grammar el Qaddafiâs government can not touch Libyan asset before ending a freeze on them ,2011-08-23 00:24:29+00:00,The Obama administration wants to ensure that members of Col. Muammar el-Qaddafiâs government cannot touch Libyan assets before ending a freeze on them.,"{'main': 'U.S. Seeking Ways to Finance New Libyan Leaders', 'kicker': None, 'content_kicker': None, 'print_headline': 'White House Seeks Ways To Finance New Leaders', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Transitional National Council (Libya)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Qaddafi, Muammar el-', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 7, 'major': 'N'}]",Foreign,World,532,compound,0.2477
533,533,France played a major role in this war winning grudging respect from a Pentagon long critical of European ally ,2011-08-27 02:29:12+00:00,"France played a major role in this war, winning grudging respect from a Pentagon long critical of European allies.","{'main': 'Libyan War Goes a Long Way to Improve the Pentagonâs View of France as an Ally', 'kicker': 'Pentagon Memo', 'content_kicker': None, 'print_headline': 'Libyan War Goes a Long Way to Improve the Pentagonâs View of France as an Ally', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Qaddafi, Muammar el-', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 8, 'major': 'N'}]",Foreign,World,533,compound,0.2441
534,534,A recent spike in suicide coming ha heightened fear among Iraqis that security is deteriorating a the United States prepares to withdraw it troop ,2011-08-29 00:05:06+00:00,A recent spike in suicide bombings has heightened fears among Iraqis that security is deteriorating as the United States prepares to withdraw its troops.,"{'main': '28 Are Killed in Bombing at a Mosque in Baghdad', 'kicker': None, 'content_kicker': None, 'print_headline': '28 Are Killed In Bombing At a Mosque In Baghdad', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}]",Foreign,World,534,compound,-0.2732
