index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
798,798,Mohammed S Dajani Daoudi trained a a Palestinian guerrilla fighter Now he is a university professor and reach Palestinians about the Holocausts ,2014-04-20 16:05:10+00:00,Mohammed S. Dajani Daoudi trained as a Palestinian guerrilla fighter. Now he is a university professor and teaches Palestinians about the Holocaust.,"{'main': 'Palestinian Teaches Tolerance via Holocaust', 'kicker': 'International Education', 'content_kicker': None, 'print_headline': 'Palestinian Teaches Tolerance via Holocaust', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Education', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Auschwitz-Birkenau Memorial and Museum', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Dajani Daoudi, Mohammed S', 'rank': 6, 'major': 'N'}]",Foreign,World,798,compound,0.1779
799,799,The deal between James and the Palestine Liberation Organization appeared more serious than past attempt expert said and came a hope faded for a resolution to peace negotiation with Israel ,2014-04-23 14:30:51+00:00,"The deal between Hamas and the Palestine Liberation Organization appeared more serious than past attempts, experts said, and came as hopes faded for a resolution to peace negotiations with Israel.","{'main': 'Palestinian Rivals Announce Unity Pact, Drawing U.S. and Israeli Rebuke', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Rivals Announce Unity Pact, Drawing U.S. and Israeli Rebuke', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Haniya, Ismail', 'rank': 13, 'major': 'N'}]",Foreign,World,799,compound,0.701
800,800,While offering security assurance to Japan President Drama did not take side over who ha sovereignty over island that are also claimed by China ,2014-04-24 07:49:52+00:00,"While offering security assurances to Japan, President Obama did not take sides over who has sovereignty over islands that are also claimed by China.","{'main': 'Obama Suffers Setbacks in Japan and the Mideast', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Suffers Setbacks in Japan and the Mideast', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Japan', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'ABE, SHINZO', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 11, 'major': 'N'}]",Foreign,World,800,compound,0.7351
801,801,The Israel government said that it would not under any circumstance negotiate with a Palestinian government that wa backed by James the militant Islamic group ,2014-04-24 15:08:21+00:00,"The Israeli government said that it would not under any circumstances negotiate with a Palestinian government that was backed by Hamas, the militant Islamic group.","{'main': 'Israel Halts Talks, Citing Palestinian Unity Agreement', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Rajoub, Jibril', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 8, 'major': 'N'}]",Foreign,World,801,compound,0.0258
802,802,Crime Minister Benjamin Netanyahu avoided a crisis in his governing coalition with the suspension of the talk with Palestinians but the longer picture contains risk for Israel ,2014-04-25 16:08:15+00:00,"Prime Minister Benjamin Netanyahu avoided a crisis in his governing coalition with the suspension of the talks with Palestinians, but the longer picture contains risks for Israel.","{'main': 'Collapse of Peace Talks Gives Israel Easy Exit, but Leaves It in a Precarious Spot', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Collapse of Peace Talks Gives Israel Easy Exit, but Leaves It in a Precarious Spot', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 10, 'major': 'N'}]",Foreign,World,802,compound,-0.7992
803,803,Altering peace negotiation in the Middle Last and excavating tension in eastern Ukraine will keep the Sunday show conversation focused on foreign policy ,2014-04-26 19:01:36+00:00,Faltering peace negotiations in the Middle East and escalating tensions in eastern Ukraine will keep the Sunday shows conversations focused on foreign policy.,"{'main': 'Sunday Breakfast Menu, April 27', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,803,compound,0.5859
804,804,The president of the Palestinian Authority issued a formal statement calling the Holocausts âthe most heinous crime to have occurred against humanity in the modern era â,2014-04-27 02:04:03+00:00,The president of the Palestinian Authority issued a formal statement calling the Holocaust âthe most heinous crime to have occurred against humanity in the modern era.â,"{'main': 'Mahmoud Abbas Shifts on Holocaust', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mahmoud Abbas Shifts on Holocaust', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}]",Foreign,World,804,compound,-0.539
805,805,The Israelis suggested that the Drama administration had agreed year ago that there could be absolutely no negotiation with any Palestinian government backed by James ,2014-04-28 17:26:33+00:00,The Israelis suggested that the Obama administration had agreed years ago that there could be absolutely no negotiations with any Palestinian government backed by Hamas.,"{'main': 'Israel Appears to Raise New Peace Talks Issue With U.S.', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}]",Foreign,World,805,compound,-0.0754
806,806,Secretary of State John Merry expressed support for Israel after a controversy erupted over a phrase he used in a private appearance ,2014-04-29 03:08:48+00:00,Secretary of State John Kerry expressed support for Israel after a controversy erupted over a phrase he used in a private appearance.,"{'main': 'Kerry Expresses Regret After Apartheid Remark', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kerry Apologizes for Remark That Israel Risks Apartheid', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Kerry, John', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Apologies', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}]",Foreign,World,806,compound,0.7351
807,807,Is a nine month deadline for an Israel Palestinian peace deal pass new punitive measure in progress and other move could bring an intractable conflict to a new low ,2014-04-29 03:33:43+00:00,"As a nine-month deadline for an Israeli-Palestinian peace deal passes, new punitive measures in progress and other moves could bring an intractable conflict to a new low.","{'main': 'Arc of a Failed Deal: How Nine Months of Mideast Talks Ended in Disarray', 'kicker': None, 'content_kicker': None, 'print_headline': 'Arc of a Failed Deal: How Nine Months of Mideast Talks Ended in Disarray', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Erekat, Saeb', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 11, 'major': 'N'}]",Foreign,World,807,compound,-0.1027
808,808,The Israel prime minister ha asked his cabinet to bring forward alternative approach to the Palestinian conflict which are likely to include annexing part of the West Bank or withdrawing from some settlement and showing up others ,2014-04-30 00:55:18+00:00,"The Israeli prime minister has asked his cabinet to bring forward alternative approaches to the Palestinian conflict, which are likely to include annexing parts of the West Bank or withdrawing from some settlements and shoring up others.","{'main': 'With Peace Talks Off, Netanyahu Looks at Unilateral Moves', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Peace Talks Off, Netanyahu Looks at Unilateral Moves', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Oren, Michael B', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 11, 'major': 'N'}]",Foreign,World,808,compound,0.0258
809,809,That you need to know to start your Friday Jerked in Washington U S job report on tap and watching Apple Samsung ,2014-05-02 09:53:04+00:00,"What you need to know to start your Friday: Merkel in Washington, U.S. jobs report on tap, and watching Apple-Samsung.","{'main': 'Your Friday Briefing', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,809,compound,-0.2023
810,810,Wounded before James and sharing a similar ideology Islamic Had is growing asserting itself a the main military expression of Palestinian nationalism ,2014-05-03 20:22:42+00:00,"Founded before Hamas and sharing a similar ideology, Islamic Jihad is growing, asserting itself as the main military expression of Palestinian nationalism.","{'main': 'Islamic Jihad Gains New Traction in Gaza', 'kicker': None, 'content_kicker': None, 'print_headline': 'Islamic Jihad Gains New Traction in Gaza', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Gaza Strip', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Islamic Jihad', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Al-Quds Brigades', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 7, 'major': 'N'}]",Foreign,World,810,compound,0.5423
811,811,Palestinian leader have plan to join the International Criminal Court in The Vague which expert say could prosecute Israel for settlement building in territory that Palestinians claim ,2014-05-05 00:44:35+00:00,"Palestinian leaders have plans to join the International Criminal Court in The Hague, which experts say could prosecute Israel for settlement building in territories that Palestinians claim.","{'main': 'After Failed Peace Talks, Pushing to Label Israel as Occupier of Palestine', 'kicker': None, 'content_kicker': None, 'print_headline': 'After Failed Peace Talks, Pushing to Label Israel as Occupier of Palestine', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'International Criminal Court', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}]",Foreign,World,811,compound,-0.6486
812,812,The James government executed two men convicted of collaboration with Israel highlighting a stark difference between it rule in the Papa Strip and the Palestinian Authoritys in the West Bank ,2014-05-07 23:30:43+00:00,"The Hamas government executed two men convicted of collaborating with Israel, highlighting a stark difference between its rule in the Gaza Strip and the Palestinian Authorityâs in the West Bank.","{'main': 'Hamas Executes 2 Men Accused of Aiding Israel', 'kicker': None, 'content_kicker': None, 'print_headline': '2 Put to Death in Gaza Case; Hamas Saw Aid to Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Akram, Fares', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Capital Punishment', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}]",Foreign,World,812,compound,0.0772
813,813,The iNakba navigation pp aim to promote discussion of the displacement of Palestinians that surrounded Israel statehood ,2014-05-13 18:38:38+00:00,"The ""iNakba"" navigation app aims to promote discussion of the displacement of Palestinians that surrounded Israeli statehood.","{'main': 'Navigating Lost Villages in Israel', 'kicker': 'Letter From The Middle East', 'content_kicker': None, 'print_headline': 'Navigating Lost Villages in Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mobile Applications', 'rank': 4, 'major': 'N'}]",Foreign,World,813,compound,0.3818
814,814,The president of the Palestinian Authority spoke with Israels justice minister in the first known face to face talk between the two side since peace negotiation collapsed last month ,2014-05-16 23:27:35+00:00,The president of the Palestinian Authority spoke with Israelâs justice minister in the first known face-to-face talks between the two sides since peace negotiations collapsed last month.,"{'main': 'Abbas Meets in London With Israeli Negotiator', 'kicker': None, 'content_kicker': None, 'print_headline': 'Abbas Meets in London With Israeli Negotiator', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Livni, Tzipi', 'rank': 9, 'major': 'N'}]",Foreign,World,814,compound,0.7269
815,815,A new book asserts that an Cranial intelligence officer who is living in the United States under C I A protection overseas the coming of the American Embassy in ,2014-05-19 02:39:51+00:00,A new book asserts that an Iranian intelligence officer who is living in the United States under C.I.A. protection oversaw the bombing of the American Embassy in 1983.,"{'main': 'As U.S. Looks to Nuclear Deal, Book Faults Handling of Iranian Defector', 'kicker': 'Listening Post', 'content_kicker': None, 'print_headline': 'As U.S. Looks to Nuclear Deal, Book Faults Handling of Iranian Defector', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Espionage and Intelligence Services', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Ames, Robert C', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Bird, Kai', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Beirut (Lebanon)', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Asgari, Ali Reza', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 14, 'major': 'N'}]",Foreign,World,815,compound,0.7096
816,816,A committee is charged with persuading family of hundred of victim of fighting to accept compensation rather than vengeance ,2014-05-19 18:31:34+00:00,A committee is charged with persuading families of hundreds of victims of 2007 fighting to accept compensation rather than vengeance.,"{'main': 'Legacy of Hamas-Fatah Killings Complicates Palestinian Unity Efforts', 'kicker': None, 'content_kicker': None, 'print_headline': 'Legacy of Hamas-Fatah Killings Complicates Palestinian Unity Efforts', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Akram, Fares', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}]",Foreign,World,816,compound,-0.4215
817,817,In the video released by a human right group neither teenager appeared to be engaged in provocative behavior when they were shot by the Israel military ,2014-05-20 15:06:42+00:00,"In the video, released by a human rights group, neither teenager appeared to be engaged in provocative behavior when they were shot by the Israeli military.","{'main': 'Video Renews Questions on Death of Young Palestinians', 'kicker': None, 'content_kicker': None, 'print_headline': 'Video Renews Questions on Palestinian Boysâ Deaths', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Video Recordings, Downloads and Streaming', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': ""B'Tselem"", 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense for Children International-Palestine', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Salameh, Mohammad Mahmoud Odeh', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Nawara, Nadeem Siam', 'rank': 12, 'major': 'N'}]",Foreign,World,817,compound,0.4019
818,818,Never before have Hezbollah guerrilla fought alongside a formal army or waged war outside Lebanon They have shown their mettle but diluted their resource ,2014-05-20 16:08:39+00:00,Never before have Hezbollah guerrillas fought alongside a formal army or waged war outside Lebanon. They have shown their mettle but diluted their resources.,"{'main': 'Syrian Fighting Gives Hezbollah New but Diffuse Purpose', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syrian Fighting Gives Hezbollah New but Diffuse Purpose', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}]",Foreign,World,818,compound,-0.4767
819,819,Hope Francis plan a strong show of support for a Palestinian state this weekend when he becomes the first pontiac to travel directly to the occupied West Bank without passing through Israel ,2014-05-21 22:34:00+00:00,"Pope Francis plans a strong show of support for a Palestinian state this weekend, when he becomes the first pontiff to travel directly to the occupied West Bank without passing through Israel.","{'main': 'Seeking Balance on Mideast Visit, Pope Pleases Few', 'kicker': None, 'content_kicker': None, 'print_headline': 'Seeking Balance on Mideast Visit, Pope Pleases Few', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Francis', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Roman Catholic Church', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Herzl, Theodor', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Zionism', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 10, 'major': 'N'}]",Foreign,World,819,compound,0.836
820,820,It the start of a three day trip through the Holy And Hope Francis called for a âpeaceful solution to the war in Syria and a âjust solution to the Israel Palestinian conflict ,2014-05-24 13:38:57+00:00,"At the start of a three-day trip through the Holy Land, Pope Francis called for a âpeacefulâ solution to the war in Syria and a âjustâ solution to the Israeli-Palestinian conflict.","{'main': 'Pope Calls for Solutions to Conflicts in Mideast Visit', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pope Calls for Solutions to Conflicts in Mideast Visit', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Francis', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Roman Catholic Church', 'rank': 7, 'major': 'N'}]",Foreign,World,820,compound,0.5423
821,821,In identified german opened fire at the Jewish Museum in central Brussels killing at least three people ,2014-05-24 19:55:54+00:00,"An unidentified gunman opened fire at the Jewish Museum in central Brussels, killing at least three people.","{'main': '3 Shot Dead at Brussels Jewish Museum', 'kicker': None, 'content_kicker': None, 'print_headline': '3 Shot Dead at Brussels Jewish Museum', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Higgins, Andrew', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Anti-Semitism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Brussels (Belgium)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Jewish Museum of Belgium', 'rank': 6, 'major': 'N'}]",Foreign,World,821,compound,-0.7783
822,822,Wading into the heart of Middle Last tension Hope Francis also endorsed âthe State of Palestine in symbolic visit to the West Bank and Jerusalem ,2014-05-25 10:20:33+00:00,"Wading into the heart of Middle East tensions, Pope Francis also endorsed âthe State of Palestineâ in symbolic visits to the West Bank and Jerusalem.","{'main': 'Pope, in Mideast, Invites Leaders to Meet on Peace', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pope, in Mideast, Invites Leaders to Meet on Peace', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Francis', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Roman Catholic Church', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Peres, Shimon', 'rank': 13, 'major': 'N'}]",Foreign,World,822,compound,0.3818
823,823,The shutdown of the Hedjaz railway station in Damascus reflect the lost link of business and society that once connected the region ,2014-05-26 00:44:11+00:00,The shutdown of the Hejaz railway station in Damascus reflects the lost links of business and society that once connected the region.,"{'main': 'Once Bustling, Syriaâs Fractured Railroad Is a Testament to Shattered Ambitions', 'kicker': 'Damascus Journal', 'content_kicker': None, 'print_headline': 'Once Bustling, Syriaâs Fractured Railroad Is a Testament to Shattered Ambitions', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Historic Buildings and Sites', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 5, 'major': 'N'}]",Foreign,World,823,compound,-0.3182
